Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:6xVXJynT4L6aPmbI6Rzw5M,920d59fe89434c9a9255c64fa8265e5a,2026-02-01T16:31:57Z,5,love this. very good indeed.,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:04KHyqdGs5sVEWX6UnukF2,8a006758b7e4400d94f2eb943efee15c,2026-02-01T20:07:08Z,4,"‘Essex Honey’ could be a scent. I mean , it could also be a euphemism for something glutinous, sticky and produced from an orifice, but it COULD be a scent. 

Interesting song that makes me want to hear the album. ",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:0JuLTNOo2dFUkQ3iK8LQ19,8a006758b7e4400d94f2eb943efee15c,2026-02-01T20:07:08Z,0,Struggling to relate this one to the theme. An album and band I like a lot. I hear a fair bit of Blue Nile (which probably IS a perfume) in the mix. ,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:0QeKRNG7FOK7Zu5frFymL0,8a006758b7e4400d94f2eb943efee15c,2026-02-01T20:07:08Z,2,How about a combined shampoo/dry shampoo called Wash (Not Wash)? ,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:0xui9XlNaWU6ePDkrcnwuQ,8a006758b7e4400d94f2eb943efee15c,2026-02-01T20:07:08Z,7,"For our US friends, Axe deodorant is called Lynx over here, meaning this is an accidentally brilliant choice, although I think it might be Michael O’Hara’s, the mischievous devil. 

The Almodovar at the bar line is brilliant. ",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:1bIreFfHgVhfBp43up9HN0,8a006758b7e4400d94f2eb943efee15c,2026-02-01T20:07:08Z,6,I think all of us flies can get behind the scent of Disappointment. ,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:1lfgMTtRomZmt8LKG1uFvg,8a006758b7e4400d94f2eb943efee15c,2026-02-01T20:07:08Z,-1,I’ve never really liked this song much and so I’m relieved to say I can’t find a link to the theme. ,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:3HIoSF8128M5EbJnJTkEQB,8a006758b7e4400d94f2eb943efee15c,2026-02-01T20:07:08Z,7,"Medicine! That’s as close to the theme as we’re going to get, people. Even if it is for horses. 

I watched their Glastonbury set last year or the year before and enjoyed. Don’t remember them sounding this much like The National. ",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:3nsrj47JSzwO2R0xhfkCfm,8a006758b7e4400d94f2eb943efee15c,2026-02-01T20:07:08Z,4,"Every Ounce of Me sounds like it could be a bathroom product of some kind, probably not one that I want to think about too much. 

This is a great album. ",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:3y1e5Gzm0BiUxBw4h43vg9,8a006758b7e4400d94f2eb943efee15c,2026-02-01T20:07:08Z,1,"It has everything to cover the clandestine theme, except for something to do with perfume. 

(OK have a point for ‘jar’ in the lyrics). 

A song I was already fond of because of the excellent Mr Mulcahy sounding like he’s doing an ode to us. Think I put this on a mix CD or two back in the day. ",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:4AiJdDQPCdAdZiecHbuFc2,8a006758b7e4400d94f2eb943efee15c,2026-02-01T20:07:08Z,-1,So massively far from the theme that it’s got to be downvote o’clock. ,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:4hiLY16bYd5Y4wnn0JeoBv,8a006758b7e4400d94f2eb943efee15c,2026-02-01T20:07:08Z,-1,"All those keywords and none of them anything to do with perfume. 

Great history lesson and song though. ",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:4UAA90EcCF2AdBcvA9z0l9,8a006758b7e4400d94f2eb943efee15c,2026-02-01T20:07:08Z,-1,I would love you more if you’d included any reference to perfume. ,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:5W95hGN0NsU5cTUOF1C1UE,8a006758b7e4400d94f2eb943efee15c,2026-02-01T20:07:08Z,2,"I would probably buy a bathroom product called ‘Bleak Squad’. 

Excited by that line-up. Will be listening to this on full. ",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:6L4IiurAuzCHA76EVmb2em,8a006758b7e4400d94f2eb943efee15c,2026-02-01T20:07:08Z,2,"Great write-up, but the only connection I can find to a perfume is that the cover art might suit one. Worth a point I guess. 

I don’t  know this album but it sounds like something I’d like a lot.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:6UOgyWbhnGvDpgTtfU2XAk,8a006758b7e4400d94f2eb943efee15c,2026-02-01T20:07:08Z,0,"Would you like a sample
Of Wild Pink, Sir? No thanks. ",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:6xVXJynT4L6aPmbI6Rzw5M,8a006758b7e4400d94f2eb943efee15c,2026-02-01T20:07:08Z,-1,"No connection to the theme, and also not very enjoyable. ",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:0JuLTNOo2dFUkQ3iK8LQ19,467b385bee164547a603d728685f182f,2026-02-01T20:12:16Z,-1,,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:0QeKRNG7FOK7Zu5frFymL0,467b385bee164547a603d728685f182f,2026-02-01T20:12:16Z,-1,,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:0xui9XlNaWU6ePDkrcnwuQ,467b385bee164547a603d728685f182f,2026-02-01T20:12:16Z,-1,,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:1bIreFfHgVhfBp43up9HN0,467b385bee164547a603d728685f182f,2026-02-01T20:12:16Z,7,,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:3HIoSF8128M5EbJnJTkEQB,467b385bee164547a603d728685f182f,2026-02-01T20:12:16Z,7,,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:3nsrj47JSzwO2R0xhfkCfm,467b385bee164547a603d728685f182f,2026-02-01T20:12:16Z,-1,,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:3y1e5Gzm0BiUxBw4h43vg9,467b385bee164547a603d728685f182f,2026-02-01T20:12:16Z,-1,,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:5W95hGN0NsU5cTUOF1C1UE,467b385bee164547a603d728685f182f,2026-02-01T20:12:16Z,7,,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:6L4IiurAuzCHA76EVmb2em,467b385bee164547a603d728685f182f,2026-02-01T20:12:16Z,7,,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:6UOgyWbhnGvDpgTtfU2XAk,467b385bee164547a603d728685f182f,2026-02-01T20:12:16Z,7,,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:3HIoSF8128M5EbJnJTkEQB,70680d7a6f5f4687aa4728432f155eef,2026-02-01T21:08:14Z,1,"I can see what you mean here - I like how it sounds, but I also don't really know what it all means and ""Viagra Boys"" is just a bad name.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:3y1e5Gzm0BiUxBw4h43vg9,70680d7a6f5f4687aa4728432f155eef,2026-02-01T21:08:14Z,4,Always like to hear some Mark Mulcahy. Forgot about his wife dying and that tribute album.,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:4AiJdDQPCdAdZiecHbuFc2,70680d7a6f5f4687aa4728432f155eef,2026-02-01T21:08:14Z,2,"Definitely a happy song, which I crave these days.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:4hiLY16bYd5Y4wnn0JeoBv,70680d7a6f5f4687aa4728432f155eef,2026-02-01T21:08:14Z,2,"This is a bit mesmerizing on its own, but this story - Joan Baez, Pynchon? Off to fall down a rabbit hole reading about these folks.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:4UAA90EcCF2AdBcvA9z0l9,70680d7a6f5f4687aa4728432f155eef,2026-02-01T21:08:14Z,3,1997 was a good year for songs like this. ,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:5W95hGN0NsU5cTUOF1C1UE,70680d7a6f5f4687aa4728432f155eef,2026-02-01T21:08:14Z,2,Apt indeed. I like it!,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:6L4IiurAuzCHA76EVmb2em,70680d7a6f5f4687aa4728432f155eef,2026-02-01T21:08:14Z,2,So many dead people in this round with great songs.,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:6xVXJynT4L6aPmbI6Rzw5M,70680d7a6f5f4687aa4728432f155eef,2026-02-01T21:08:14Z,3,This is fun.,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:04KHyqdGs5sVEWX6UnukF2,70680d7a6f5f4687aa4728432f155eef,2026-02-01T21:08:14Z,1,"I like the different voices and I might wear something called ""Essex Honey.""",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:0JuLTNOo2dFUkQ3iK8LQ19,70680d7a6f5f4687aa4728432f155eef,2026-02-01T21:08:14Z,-1,"This is a weird reaction, but I don't think the words ""hooting and howling"" for some reason.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:0QeKRNG7FOK7Zu5frFymL0,70680d7a6f5f4687aa4728432f155eef,2026-02-01T21:08:14Z,3,Always fun.,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:0xui9XlNaWU6ePDkrcnwuQ,70680d7a6f5f4687aa4728432f155eef,2026-02-01T21:08:14Z,4,"Love this. Kind of ""you'll dance to anything"" but 30 yrs later. ",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:1bIreFfHgVhfBp43up9HN0,70680d7a6f5f4687aa4728432f155eef,2026-02-01T21:08:14Z,5,"Would wear 'Disappontment' - might not wear ""Blondshell', and really appreciate this cover so much.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:1lfgMTtRomZmt8LKG1uFvg,70680d7a6f5f4687aa4728432f155eef,2026-02-01T21:08:14Z,-2,This is a weird song and it seems to be Trump's favorite. Poor thing (the song).,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:1X9ScaL2O9nfMJSOJV2Oqp,70680d7a6f5f4687aa4728432f155eef,2026-02-01T21:08:14Z,-2,"Like the recycle bin, this stresses me out",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:3nsrj47JSzwO2R0xhfkCfm,70680d7a6f5f4687aa4728432f155eef,2026-02-01T21:08:14Z,3,"Sounds like something I already know and like, in a good way.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:6xVXJynT4L6aPmbI6Rzw5M,a28a4930e9644a559d47cb1459c2c0a3,2026-02-01T21:38:25Z,5,Infectious energy. Another stellar find this week.,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:04KHyqdGs5sVEWX6UnukF2,a28a4930e9644a559d47cb1459c2c0a3,2026-02-01T21:38:25Z,3,This has some nice layers. I could listen to it while spacing out on the couch and sinking into a sunny nap. The last section is a little bit incongruous.,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:0JuLTNOo2dFUkQ3iK8LQ19,a28a4930e9644a559d47cb1459c2c0a3,2026-02-01T21:38:25Z,2,"Well done track, though not something I am likely to return to. Just preferences.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:0QeKRNG7FOK7Zu5frFymL0,a28a4930e9644a559d47cb1459c2c0a3,2026-02-01T21:38:25Z,1,"Love this about the band from the wikipedia entry: ""...a sausage factory of funk, rock, jazz and electronic dance music..."" 

I appreciated the trip back to the 80's....  enhanced by the video link.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:0xui9XlNaWU6ePDkrcnwuQ,a28a4930e9644a559d47cb1459c2c0a3,2026-02-01T21:38:25Z,-1,"This brought several smiles in the room, but has a very specific place and time, doesn't it? Had to use one more downvote.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:1bIreFfHgVhfBp43up9HN0,a28a4930e9644a559d47cb1459c2c0a3,2026-02-01T21:38:25Z,2,Solid cover.,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:1lfgMTtRomZmt8LKG1uFvg,a28a4930e9644a559d47cb1459c2c0a3,2026-02-01T21:38:25Z,-2,Downvoted with apologies.... it just doesn't quite fit in my head this week.,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:1X9ScaL2O9nfMJSOJV2Oqp,a28a4930e9644a559d47cb1459c2c0a3,2026-02-01T21:38:25Z,2,"My teenage son was in the room when this one came on, and boy did his ears perk up. I don't know, but I kind of liked this more than I probably should. The message is eternal too... ",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:3nsrj47JSzwO2R0xhfkCfm,a28a4930e9644a559d47cb1459c2c0a3,2026-02-01T21:38:25Z,2,"This is pretty far into pure pop territory for me, but I still enjoyed it. The world is grim enough... so I'm open to some sparkly sounds.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:3y1e5Gzm0BiUxBw4h43vg9,a28a4930e9644a559d47cb1459c2c0a3,2026-02-01T21:38:25Z,2,Well crafted. An extra point for the title.,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:4AiJdDQPCdAdZiecHbuFc2,a28a4930e9644a559d47cb1459c2c0a3,2026-02-01T21:38:25Z,2,"This is an interesting combination of sounds. I'd probably not turn it on to listen to on my own, but it would be high on the list for a party playlist. Thanks for the new find.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:4hiLY16bYd5Y4wnn0JeoBv,a28a4930e9644a559d47cb1459c2c0a3,2026-02-01T21:38:25Z,-2,"I'm sure there is a mood where this would be perfect, but I was not in it.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:4UAA90EcCF2AdBcvA9z0l9,a28a4930e9644a559d47cb1459c2c0a3,2026-02-01T21:38:25Z,2,"The band is a familiar name that I don't know if I had heard before. Super fun to listen to, even if not particularly memorable.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:5W95hGN0NsU5cTUOF1C1UE,a28a4930e9644a559d47cb1459c2c0a3,2026-02-01T21:38:25Z,4,"Gorgeous, even with the big downshift from the preceding track. Killer band name. This is how you add a sharp edge to something pretty. Will check out the record.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:6L4IiurAuzCHA76EVmb2em,a28a4930e9644a559d47cb1459c2c0a3,2026-02-01T21:38:25Z,3,Massive chorus turns an ok song into a really good song.,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:6UOgyWbhnGvDpgTtfU2XAk,a28a4930e9644a559d47cb1459c2c0a3,2026-02-01T21:38:25Z,5,Give me all the slow fuzzy guitars and teach me to let go. I love this.,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:04KHyqdGs5sVEWX6UnukF2,fb5929c39fbe403dbcebeb3329942390,2026-02-02T09:39:41Z,3,"This is really good. Not a whiff of perfume, though.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:0JuLTNOo2dFUkQ3iK8LQ19,fb5929c39fbe403dbcebeb3329942390,2026-02-02T09:39:41Z,-1,"There’s a little sweat in there, but no perfume to cover it up. I’m not sure about the song. It’s got something, but is that enough?",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:0QeKRNG7FOK7Zu5frFymL0,fb5929c39fbe403dbcebeb3329942390,2026-02-02T09:39:41Z,-2,"The air was filled with suspicion, not perume. And that orchestral hit is so peak 80’s that it’s from the 90’s. It’s not bad, but it’s not really for me. It’s definitely not a -2 song, but there are few duds this week.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:0xui9XlNaWU6ePDkrcnwuQ,fb5929c39fbe403dbcebeb3329942390,2026-02-02T09:39:41Z,5,"This is a bit of a binary one. I suspect it won’t go down too well, but it brings instant flashbacks of my years at art school (well, architecture, but it’s the same). I’ll allow it! But no perfume.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:1bIreFfHgVhfBp43up9HN0,fb5929c39fbe403dbcebeb3329942390,2026-02-02T09:39:41Z,2,It’s good. Still bo perfume.,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:1lfgMTtRomZmt8LKG1uFvg,fb5929c39fbe403dbcebeb3329942390,2026-02-02T09:39:41Z,5,A healthy dose of nihilism to start the week. I love it! It’s almost Jaques Brelle’sque! No perfume.,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:1X9ScaL2O9nfMJSOJV2Oqp,fb5929c39fbe403dbcebeb3329942390,2026-02-02T09:39:41Z,-1,That nasal croaking does not help the limp humour in a song absolutely not about perfume. This would be bad enough without the attempted country.,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:3HIoSF8128M5EbJnJTkEQB,fb5929c39fbe403dbcebeb3329942390,2026-02-02T09:39:41Z,3,"We’ve done nihilism, and now it’s time for the monday morning dada. No perfume but excellent nevertheless.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:3nsrj47JSzwO2R0xhfkCfm,fb5929c39fbe403dbcebeb3329942390,2026-02-02T09:39:41Z,3,"Agreed. It’s very catchy, ",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:3y1e5Gzm0BiUxBw4h43vg9,fb5929c39fbe403dbcebeb3329942390,2026-02-02T09:39:41Z,3,"The mention of polar bears made me remember, that I have to zero my rifle, so I can snipe at the invading Americans. Good song. ",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:4hiLY16bYd5Y4wnn0JeoBv,fb5929c39fbe403dbcebeb3329942390,2026-02-02T09:39:41Z,4,"It’s beatiful. No perfume, but mentions of things that smell, like salt sea strand and roses, even if their scent is not mentioned. But just a beautiful song. ",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:4UAA90EcCF2AdBcvA9z0l9,fb5929c39fbe403dbcebeb3329942390,2026-02-02T09:39:41Z,1,"It’s fine, but no perfume.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:5W95hGN0NsU5cTUOF1C1UE,fb5929c39fbe403dbcebeb3329942390,2026-02-02T09:39:41Z,-1,"Not bad, but a bit plodding, no perfume and it’s just not quite there in a week with no truly bad songs.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:6L4IiurAuzCHA76EVmb2em,fb5929c39fbe403dbcebeb3329942390,2026-02-02T09:39:41Z,3,"I like this dancey track. Second one this week. No perfume, but a beat you can dance to and a good melody.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:6UOgyWbhnGvDpgTtfU2XAk,fb5929c39fbe403dbcebeb3329942390,2026-02-02T09:39:41Z,2,"A sparkle on the water, no scents though. It’s fine.",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:6xVXJynT4L6aPmbI6Rzw5M,fb5929c39fbe403dbcebeb3329942390,2026-02-02T09:39:41Z,1,"This might be about perfume. Who knows? (the Spanish knows). The song is nice enough, but I’m not blown away. ",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:6L4IiurAuzCHA76EVmb2em,62a98fc6d1b84e52b5f885d92cb59725,2026-02-02T15:29:54Z,3,"Enjoyed this, then got depressed after reading the write up. ",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:6xVXJynT4L6aPmbI6Rzw5M,62a98fc6d1b84e52b5f885d92cb59725,2026-02-02T15:29:54Z,-1,"I liked the first Strokes album, but I don’t really like things that sound like the Strokes. Yeah, I know it doesn’t make sense. ",bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:6UOgyWbhnGvDpgTtfU2XAk,62a98fc6d1b84e52b5f885d92cb59725,2026-02-02T15:29:54Z,-1,Not really doing it for me. ,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:5W95hGN0NsU5cTUOF1C1UE,62a98fc6d1b84e52b5f885d92cb59725,2026-02-02T15:29:54Z,-1,Too bleak. ,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:4UAA90EcCF2AdBcvA9z0l9,62a98fc6d1b84e52b5f885d92cb59725,2026-02-02T15:29:54Z,-1,I might love you ( not sure who you are) but I don’t love the Smoking Popes. ,bb008ad9a1fe4c448d2ad52daa6f84c7
spotify:track:4hiLY16bYd5Y4wnn0JeoBv,62a98fc6d1b84e52b5f885d92cb59725,2026-02-02T15:29:54Z,3,Nice. ,bb008ad9a1fe4c448d2ad52daa6f84c7
